Date,Close,High,Low,Open,Volume
,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS
2024-11-04,708.8905639648438,725.594393681689,704.153657030216,718.2148278194717,2047984
2024-11-05,715.2728881835938,724.5970904029031,683.5107075967267,708.8406555448448,5036300
2024-11-06,706.7465209960938,716.0208739025062,702.4084750031363,715.0236303455389,2878220
2024-11-07,709.7382202148438,711.7327072403923,701.3613503607743,706.7464896765209,1935062
2024-11-08,706.5470581054688,717.8657480981477,705.0511927742646,707.5443016596049,1272302
2024-11-11,703.4057006835938,709.6384727562382,693.8820371299761,702.1591462690649,1888427
2024-11-12,698.0704956054688,717.8657560269429,694.1812213546144,705.599672348973,2502158
2024-11-13,683.1616821289062,696.923630953073,681.2669559030163,693.0842676302331,2080391
2024-11-14,692.0869750976562,694.7795446669517,679.6214315980587,679.6214315980587,1715862
2024-11-18,688.5966796875,692.0371821504153,680.6187311900344,685.1063272198587,1666040
2024-11-19,678.5245361328125,691.0897805228248,666.4578526511533,686.1534127742785,6438490
2024-11-21,672.5410766601562,679.0730097605759,667.0063262460728,678.5245379796704,2194259
2024-11-22,686.302978515625,689.3944089722037,672.2917197254669,678.1255697656568,1788502
2024-11-25,682.912353515625,693.8820322869145,679.5217620519205,688.0980320172539,4622983
2024-11-26,680.5189819335938,691.4886603237683,673.1393557607114,682.1145471708543,1767673
2024-11-27,678.674072265625,687.3999531543787,677.4275178529459,679.9704766814283,2422336
2024-11-28,655.8870849609375,688.2476498360935,636.8896077978404,680.1200906813322,13625371
2024-11-29,655.9369506835938,672.2418585202962,649.5047175570988,668.1531842767128,5934406
2024-12-02,638.435302734375,662.1696859301765,637.3382983610296,648.20827688948,4977558
2024-12-03,632.2523803710938,645.0170850253926,630.5570542440347,645.0170850253926,8256858
2024-12-04,648.4575805664062,649.2055131852833,633.2496173159061,633.2496173159061,7392523
2024-12-05,641.377197265625,651.6986433996339,637.5876231781859,648.4077519414653,6163444
2024-12-06,634.7454833984375,645.6653118219581,633.4490790307077,643.2220530903255,6455327
2024-12-09,640.0308837890625,644.5683296658964,632.9504790904351,636.1416705518825,4027169
2024-12-10,631.5543212890625,642.6736110994418,628.6124406746338,640.0308913734314,6158405
2024-12-11,632.900634765625,638.8341851140723,631.0556977030118,633.050184775946,2396993
2024-12-12,624.8229370117188,635.0446834471944,618.1913038932428,634.2469007768332,3807072
2024-12-13,630.806396484375,632.1527117993834,619.4378565146053,623.277219842066,2573194
2024-12-16,633.1997680664062,634.6457833046677,626.8173853643135,630.8063593363934,2175242
2024-12-17,625.0223999023438,634.5959137112413,623.8755454640133,633.1998092503568,3179067
2024-12-18,622.8284301757812,628.0639586720315,618.5901452026262,621.4323257635964,4331195
2024-12-19,621.8311767578125,623.2771920166738,613.6039178231923,616.3463374680657,3779968
2024-12-20,622.0805053710938,624.7730750907577,616.4959659181659,617.9918312216553,3996244
2024-12-23,620.8339233398438,624.7231973027062,611.9085819192628,623.3270320681114,2924609
2024-12-24,620.7841186523438,626.3188082597162,617.2937661779932,620.8339686571654,1445089
2024-12-26,624.67333984375,627.7149202825417,617.4931746186782,618.1912572276415,3523864
2024-12-27,620.185791015625,627.6651176758862,618.8893257009801,624.6733870117818,726298
2024-12-30,615.6981811523438,622.1802641119101,612.6565396854769,618.6400008789227,1564417
2024-12-31,615.34912109375,617.4433690714168,609.365659786558,615.4987319731962,2645522
2025-01-01,615.4987182617188,617.7923662049968,610.9612723782288,613.4044703307055,1386549
2025-01-02,618.4406127929688,619.3879454733357,612.3075406046412,615.2992712590612,2449967
2025-01-03,621.28271484375,622.3298083695421,613.9529992962918,617.2937407516554,2956679
2025-01-06,604.2797241210938,625.2716880785787,601.6868544446385,625.2716880785787,5743310
2025-01-07,618.141357421875,618.9890509146827,603.8309375831436,604.3295593317672,2813892
2025-01-08,616.2965087890625,621.5320373831444,613.4044781712797,618.3408458762257,1861556
2025-01-09,610.5125122070312,619.3879432633265,608.2188642202096,614.4017255237509,2141675
2025-01-10,606.9722900390625,613.2050620107652,601.3378398298778,608.3683944405757,1966939
2025-01-13,598.0968017578125,606.7728325644474,595.6535429578241,605.3268172855226,2105862
2025-01-14,598.7948608398438,606.3738869550078,593.2102608214334,603.3323065088003,3122102
2025-01-15,592.5621337890625,602.8337302535814,582.6893982272248,602.8337302535814,5633587
2025-01-16,639.6320190429688,661.7707765269487,627.2163250267924,628.3631185563798,24198675
2025-01-17,640.4298095703125,648.1584469571487,631.6540786463847,638.2358616226019,3671715
2025-01-20,632.30224609375,642.2746813633207,628.8118937494003,640.2303443064417,1956252
2025-01-21,622.2799682617188,635.2939842707323,621.1830247157158,634.2468907282903,1820019
2025-01-22,616.4959716796875,627.2661897920826,611.2105930646794,627.2661897920826,2296057
2025-01-23,619.2882080078125,623.4766428440497,610.911338335338,616.2964775343448,1673008
2025-01-24,619.387939453125,623.2772136128352,611.60945200062,618.8394676785288,1793560
2025-01-27,608.5180053710938,618.041668771356,604.7284921853299,616.2964926191173,1730503
2025-01-28,609.8642578125,612.3075165911732,598.4458074225555,609.2659360518473,2662789
2025-01-29,626.617919921875,627.9642351477796,603.4819197460922,610.313013276689,2005819
2025-01-30,632.4019775390625,634.3465536326104,622.2799318646911,622.9780144744601,2899445
2025-01-31,636.2911987304688,639.2330792091037,628.4130116534993,636.2413487291859,1012392
2025-02-01,623.7758178710938,665.7098954522745,593.6092015791663,637.2884553094669,10039413
2025-02-03,619.6871337890625,628.6124143995371,608.3185335690399,613.8033728061379,3293387
2025-02-04,624.1747436523438,626.2689306980398,613.7036866900357,626.2190806954115,3244955
2025-02-05,626.1193237304688,637.2386133970739,622.978043142322,624.274447553315,4467504
2025-02-06,630.2080688476562,636.6403018700765,621.4323378471591,624.7232293639811,4837012
2025-02-07,633.9476928710938,635.7427189630188,622.8284037142308,630.2080298183702,2538330
2025-02-10,633.9476928710938,639.0336102760333,625.022351545211,634.2468537419294,3394573
2025-02-11,616.8948364257812,633.1000441327873,611.2604468816488,630.5072352464326,2327875
2025-02-12,627.415771484375,635.144408598444,606.4736580139946,616.3961821314304,3378279
2025-02-13,627.864501953125,638.2358590087836,625.9199257637393,627.4157910582911,2808139
2025-02-14,624.473876953125,632.1526638930419,620.7840639179013,628.2633899892014,1693078
2025-02-17,621.5320434570312,625.2717067750639,612.2576906016934,624.4739241072668,1860572
2025-02-18,617.243896484375,624.2744512136376,609.6648091188209,622.2799641490573,1887686
2025-02-19,621.1331176757812,622.2799720993331,612.108075766634,615.2992672841162,2007325
2025-02-20,618.2909545898438,628.2633893412929,614.6011415584253,621.2826850152785,2881981
2025-02-21,621.1331176757812,622.1802720915963,611.7590648726393,616.0970499467579,1627631
2025-02-24,615.2992553710938,619.7868512368473,612.8061465567862,614.3020118453708,983443
2025-02-25,620.43505859375,621.5818520814531,611.4099563601815,615.3490802996582,1606709
2025-02-27,616.6954345703125,626.1193374075245,613.3047821595745,623.277217641844,1831493
2025-02-28,606.8226928710938,615.2494129405503,598.6951336896532,612.3075323300765,5013148
2025-03-03,616.2965087890625,618.4406067505479,605.326829830034,606.8226951426287,3624490
2025-03-04,614.8006591796875,619.0887943452703,607.6204933224537,611.4100067044359,3262295
2025-03-05,619.4876708984375,623.2771840037981,610.3130185765191,611.3102620709252,2661830
2025-03-06,616.5458374023438,626.2689622137839,610.9113868827936,619.4877181084194,2491123
2025-03-07,623.4766845703125,631.2551721485223,616.446129660525,616.5956796740596,3169440
2025-03-10,624.1747436523438,631.2551482991388,621.2827130969407,623.3270501400084,2316148
2025-03-11,635.1942749023438,635.7925966700884,612.9557564864248,621.2827155665949,2677293
2025-03-12,630.2579345703125,637.9865722173377,625.3714167434911,635.1943024021184,2704337
2025-03-13,620.6843872070312,630.5570614714535,617.7425066685493,629.2606570771653,2211232
2025-03-17,628.06396484375,629.609680146354,620.6843992204775,620.6843992204775,1075106
2025-03-18,628.06396484375,628.06396484375,628.06396484375,628.06396484375,0
2025-03-19,662.7182006835938,664.0645160200211,638.884115937802,640.2303704073122,2470532
2025-03-20,672.4911499023438,676.4801240211195,657.2831860745111,663.1669472464712,4425855
2025-03-21,677.7266845703125,679.222549878399,667.2057774101535,675.9316583739917,3725271
2025-03-24,678.02587890625,685.5550551457577,673.7376831696167,677.7266571632009,1401023
2025-03-25,671.2445678710938,684.1090332215882,669.4993917659366,681.1173027556046,2019661
2025-03-26,666.5576171875,678.5245398596854,663.0173538701121,671.2446132072396,2231203
2025-03-27,680.0203857421875,682.7128945728789,665.2112828388125,666.5575981210727,5951034
2025-03-28,683.8098754882812,686.3528342226616,676.0812384156686,682.0148493738311,3116601
2025-04-01,690.9900512695312,696.1258188172894,678.125585665292,681.1173161902859,4620146
2025-04-02,694.2310791015625,699.8156182922922,688.2974681695921,691.388898638226,3047499
2025-04-03,690.9900512695312,695.8765079402066,673.1393681236354,686.6021554861081,1353987
