Date,Close,High,Low,Open,Volume
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
2024-11-04,260.01715087890625,265.6184937490801,256.8438763107442,264.9213264944162,9855560
2024-11-05,261.4115295410156,262.2048336441656,259.8248919889492,261.07496294614907,6862260
2024-11-06,271.1236877441406,272.0612261902315,260.1133334264176,263.2145056552753,19554884
2024-11-07,270.88330078125,273.9123412751971,266.58012587245497,272.1333716689854,11997142
2024-11-08,273.57574462890625,278.28758814000577,271.65254080023203,271.65254080023203,20852658
2024-11-11,275.7393798828125,280.40315555992237,272.1574064807442,273.5757753327294,16139444
2024-11-12,274.3691101074219,278.72035341068715,273.5998108783199,276.4605827779578,11260890
2024-11-13,273.57574462890625,275.787417293577,271.9169754575224,274.05654558607483,11391200
2024-11-14,272.4699401855469,276.24421640274414,271.26793765194714,273.5517424657867,9783520
2024-11-18,265.8108215332031,272.4699330012213,259.77677484278746,272.4699330012213,15289764
2024-11-19,270.2101745605469,273.96041666572165,266.70033296654697,267.3253684264485,12919778
2024-11-21,267.8782958984375,272.90264300330875,266.9887964177016,270.21016907115484,11672608
2024-11-22,274.8498840332031,275.78742244056974,268.23887074875483,270.1861087924763,14733232
2024-11-25,280.04254150390625,282.4946148059258,275.9316989231025,276.7009687660755,23297474
2024-11-26,283.1918029785156,283.8408726222484,278.5280271791561,281.2685988835851,15771340
2024-11-27,280.2589111328125,286.5573924157251,279.7781101388264,284.3937879427876,13659676
2024-11-28,275.1143493652344,281.74939756851387,274.32101594435477,281.6291973135785,11896556
2024-11-29,277.8308410644531,279.22517567742847,274.82583486904383,276.46056997765197,8540112
2024-12-02,281.05224609375,281.53304714064575,277.9991711842689,280.0425756335758,11194000
2024-12-03,280.45123291015625,284.82653985910673,278.191462216277,284.0091722448399,15445286
2024-12-04,282.71099853515625,285.59580464265787,280.5954623180157,283.33603398929523,14036431
2024-12-05,287.8074645996094,289.3460336566695,282.61481970957493,283.672587770414,13487264
2024-12-06,285.9323425292969,287.6632142817882,284.82650616821843,287.6632142817882,7894350
2024-12-09,292.08660888671875,293.96174453392683,282.4705888410654,283.6725913467721,9285213
2024-12-10,296.26959228515625,299.05823231216164,291.7981487001242,294.25022214637124,17028502
2024-12-11,297.1350402832031,298.0004762789524,293.8175013961035,296.317672652753,8608406
2024-12-12,297.231201171875,301.75071322446985,295.6445636497325,296.17343304185806,12958440
2024-12-13,298.0485534667969,299.10629219667464,292.5193419328758,297.2311858926296,7382211
2024-12-16,297.3273620605469,299.44286893791605,295.30799191042126,298.0966319530874,7221189
2024-12-17,296.99078369140625,300.26022462359924,295.5002829833342,299.0582221231045,10568517
2024-12-18,300.5968017578125,301.22183721088476,296.7022959118727,297.1350285655655,10965226
2024-12-19,300.74102783203125,301.3660632677251,289.58643867638256,294.5867808534623,12405595
2024-12-20,293.48095703125,307.7126556151442,292.71165778475273,303.3854463955562,22214824
2024-12-23,296.0772705078125,298.72167619159507,293.28863038315865,294.82719955923994,6693583
2024-12-24,293.57708740234375,297.32735878805676,291.1730823324072,295.6926236021939,8837902
2024-12-26,293.336669921875,295.16373714591833,292.3269995892307,293.67323648134425,6516148
2024-12-27,297.231201171875,298.9620731331639,293.00015799757307,293.4809590252384,8063921
2024-12-30,292.0385437011719,297.51965757935136,291.02884397793764,297.2311887131499,13709891
2024-12-31,290.2595520019531,291.36538836587243,283.9129733169104,289.3941161234842,9337030
2025-01-01,288.7690734863281,291.70197724075706,287.4709342421498,288.48060462001393,7878201
2025-01-02,292.13470458984375,292.7597694279232,285.7400565301552,286.55742417968685,8800435
2025-01-03,283.14373779296875,292.13469356108715,282.7110051284454,291.6538925319571,12535720
2025-01-06,282.9994812011719,286.3650884906322,279.3934733910358,283.67261439737064,9173687
2025-01-07,282.7590637207031,286.07660244535015,280.1146581518806,282.99946422695973,7381943
2025-01-08,286.1246643066406,286.9901295861102,278.1914477804406,281.7493869304966,7937785
