Date,Close,High,Low,Open,Volume
,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS,PIDILITIND.NS
2024-11-04,1549.640380859375,1573.2036499161736,1534.9660612029331,1568.6101733499727,433304
2024-11-05,1541.69482421875,1561.260501873395,1530.3973554392676,1546.9586270389636,482506
2024-11-06,1579.56005859375,1585.6681652176849,1541.6949137814734,1544.4013162777735,350574
2024-11-07,1568.4114990234375,1599.0263494231328,1556.1455787934422,1587.6047326415392,421758
2024-11-08,1552.19775390625,1576.9280623629068,1547.8774272981202,1573.3774776836394,214736
2024-11-11,1539.261474609375,1554.1096494093015,1530.4966735627117,1545.0219907923383,220322
2024-11-12,1509.788818359375,1549.789331823788,1505.9402300113943,1540.428523282092,402926
2024-11-13,1484.0902099609375,1508.79566469291,1474.0342208489287,1502.1909661148945,386770
2024-11-14,1500.5521240234375,1509.6149286387028,1474.7044844210088,1489.7761011395196,598780
2024-11-18,1499.3603515625,1527.1695054490403,1493.2770991498192,1527.0205035912759,584454
2024-11-19,1490.7196044921875,1505.4436313012804,1480.6140291661743,1494.3944583511582,369528
2024-11-21,1459.0123291015625,1499.7080242537695,1452.978662817299,1499.2114321927584,433346
2024-11-22,1468.19921875,1483.8170141458786,1448.5092716392596,1455.2878257219568,470010
2024-11-25,1482.923095703125,1505.1952967434115,1470.980033134251,1479.8442493648558,1507648
2024-11-26,1495.7601318359375,1504.102902654033,1484.8846930279271,1494.7420938698622,274090
2024-11-27,1512.4952392578125,1522.0546362390858,1482.8238642120425,1495.760111387606,373960
2024-11-28,1511.576416015625,1521.0613721860143,1490.347106952304,1521.0613721860143,615122
2024-11-29,1522.6505126953125,1526.9461066516978,1505.3690851844567,1512.122785529759,443864
2024-12-02,1555.5745849609375,1561.6578375278239,1517.6350011207348,1522.6753618951236,406440
2024-12-03,1563.768310546875,1571.6889292186272,1532.334010637859,1556.145574351688,596990
2024-12-04,1591.453369140625,1593.3404431746117,1554.7055575121342,1563.271770357965,847642
