Date,Close,High,Low,Open,Volume
,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS
2024-11-04,1605.743896484375,1638.0324185330755,1584.9833604086411,1633.8902777008473,1470020
2024-11-05,1630.097412109375,1638.8807437589196,1595.6131187709705,1603.7476608375796,978590
2024-11-06,1600.9029541015625,1635.5371081912033,1597.409602993405,1630.0973883625932,1352644
2024-11-07,1586.829833984375,1614.8764297504722,1572.0080679966625,1602.0010325690473,1359619
2024-11-08,1566.967529296875,1600.304103940858,1563.87344271077,1585.9813888934245,1131938
2024-11-11,1563.025146484375,1575.6011865136916,1552.2955677329658,1575.6011865136916,862991
2024-11-12,1559.4818115234375,1582.937169273178,1554.0422134615249,1566.119203084133,1177157
2024-11-13,1543.76171875,1569.0137056229373,1537.0744953303586,1557.0365017632203,2946117
2024-11-14,1559.3321533203125,1565.9694228696717,1543.1130233839972,1543.2626409588304,684365
2024-11-18,1559.631591796875,1563.5741613058224,1548.053652035858,1548.053652035858,490930
2024-11-19,1520.007080078125,1565.071336217644,1498.1486575752647,1565.021382463701,4198931
2024-11-21,1475.142333984375,1512.6210501111473,1471.1998864162529,1510.4252781205205,1827614
2024-11-22,1482.3287353515625,1493.607196022283,1472.1979925941628,1482.528306682987,977581
2024-11-25,1492.359619140625,1508.1296536654813,1485.5226559983107,1489.7645825556094,1785465
2024-11-26,1503.8876953125,1514.018438185193,1486.4209392693815,1492.3595875886735,601372
2024-11-27,1502.540283203125,1513.0701687361252,1492.2598009178662,1504.1372193868801,467560
2024-11-28,1425.8861083984375,1516.813024178446,1400.3347642943218,1504.2869381283303,5574277
2024-11-29,1435.018798828125,1457.2265319346636,1393.9968982214846,1439.260725376565,9016112
2024-12-02,1419.3486328125,1447.0459171612504,1408.4693147726941,1425.6865455840796,3117960
2024-12-03,1438.212646484375,1445.5986134209381,1414.2582381528757,1427.3832820855273,4645704
2024-12-04,1449.840576171875,1469.5530585212184,1432.3239877442472,1438.2626362229835,1976987
2024-12-05,1429.1300048828125,1453.2841071843604,1414.8572425503946,1449.84058776995,2632452
2024-12-06,1445.79833984375,1450.1898840014508,1426.5849077193247,1432.274031093525,1359753
2024-12-09,1466.5089111328125,1481.5802022365779,1446.297378795272,1451.2379268535237,2397565
2024-12-10,1459.072998046875,1481.0811598884052,1448.842469278705,1460.919459359299,1994725
2024-12-11,1453.3837890625,1470.7008050529219,1451.6869454344483,1452.7349994940807,1213092
2024-12-12,1429.7786865234375,1452.9845186083728,1417.651743453304,1447.2454418561847,2851447
2024-12-13,1426.0858154296875,1439.2107374382556,1406.6228587873727,1419.3486381304247,3926561
2024-12-16,1418.9493408203125,1434.2202025758595,1412.96073891498,1426.085782458517,1601339
2024-12-17,1407.02197265625,1422.2929562907389,1402.929785711097,1418.9991764986985,1973758
2024-12-18,1395.34423828125,1417.6517559204235,1390.054257884302,1412.1123722835162,1454595
2024-12-19,1403.229248046875,1406.3233346354514,1374.883174918619,1377.4283794405865,1081337
2024-12-20,1397.9393310546875,1412.1124291805863,1388.457377694333,1399.7857923413878,1542712
2024-12-23,1402.6304931640625,1405.475054839658,1378.8756557163877,1397.939348340511,1325302
2024-12-24,1384.3651123046875,1415.3062215198609,1382.36891171016,1404.2771644997313,756679
2024-12-26,1406.373291015625,1409.1180668690515,1382.5685011433557,1391.3018788588038,1935656
